No,tensorflow_elapsed,torch_elapsed,mindspore_elapsed,tensorflow_fps,torch_fps,mindspore_fps,complexity,diff_tf_torch_max,diff_torch_mindspore_max,diff_tf_mindspore_max,fitness,channels,model,fail_time
1074,0.034385883,0.001610026,0.001820437,29.08170172,621.1080733,549.3187495,3,1.79E-07,1.19E-07,1.19E-07,0.069463054,0:1 1:1 2:2 3:1 4:1 5:1 6:1 7:1 8:1 ,from:0 to:1 operator:13  from:0 to:3 operator:-1  from:1 to:6 operator:-1  from:3 to:4 operator:9  from:4 to:5 operator:-1  from:5 to:2 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:2 operator:-1  ,0
1075,0.231279832,0.057700667,0.038482246,4.323766539,17.33082231,25.98600924,7,8,10,10,0.014281484,0:1 1:9 2:10 3:1 4:3 5:9 6:1 7:2 8:3 9:1 10:1 11:4 12:3 13:2 14:5 15:1 16:1 17:2 18:2 19:1 20:2 21:1 22:1 23:2 24:1 25:1 26:2 27:3 28:1 29:2 30:2 31:1 32:2 ,from:0 to:2 operator:8  from:0 to:3 operator:-1  from:3 to:6 operator:-1  from:3 to:9 operator:-1  from:6 to:8 operator:11  from:6 to:15 operator:-1  from:9 to:10 operator:-1  from:9 to:21 operator:-1  from:10 to:24 operator:-1  from:15 to:16 operator:1  from:15 to:17 operator:7  from:16 to:17 operator:6  from:17 to:7 operator:-1  from:7 to:18 operator:-1  from:18 to:19 operator:1  from:18 to:20 operator:7  from:19 to:20 operator:6  from:20 to:8 operator:-1  from:8 to:4 operator:-1  from:4 to:12 operator:-1  from:12 to:14 operator:11  from:12 to:27 operator:-1  from:21 to:22 operator:1  from:21 to:23 operator:7  from:22 to:23 operator:6  from:23 to:11 operator:-1  from:24 to:25 operator:-1  from:24 to:26 operator:3  from:25 to:26 operator:-1  from:26 to:11 operator:-1  from:11 to:5 operator:-1  from:27 to:28 operator:1  from:27 to:29 operator:7  from:28 to:29 operator:6  from:29 to:13 operator:-1  from:13 to:30 operator:-1  from:30 to:31 operator:1  from:30 to:32 operator:7  from:31 to:32 operator:6  from:32 to:14 operator:-1  from:14 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:11  ,0
1076,0.412523321,0.101593674,0.071082124,2.424105376,9.84313254,14.06823456,6,17179870000,15032386000,15032386000,0.010375425,0:1 1:9 2:12 3:1 4:3 5:9 6:9 7:9 8:11 9:1 10:2 11:3 12:1 13:1 14:4 15:3 16:2 17:5 18:9 19:2 20:11 21:1 22:1 23:2 24:2 25:1 26:2 27:1 28:1 29:2 30:1 31:1 32:2 33:3 34:1 35:2 36:2 37:1 38:2 39:9 40:1 41:2 42:2 43:1 44:2 ,from:0 to:2 operator:8  from:0 to:3 operator:-1  from:3 to:9 operator:-1  from:3 to:12 operator:-1  from:9 to:11 operator:11  from:9 to:21 operator:-1  from:12 to:13 operator:-1  from:12 to:27 operator:-1  from:13 to:30 operator:-1  from:21 to:22 operator:7  from:21 to:23 operator:7  from:22 to:23 operator:6  from:23 to:10 operator:-1  from:10 to:24 operator:-1  from:24 to:25 operator:7  from:24 to:26 operator:7  from:25 to:26 operator:6  from:26 to:11 operator:-1  from:11 to:4 operator:-1  from:4 to:15 operator:-1  from:15 to:17 operator:11  from:15 to:33 operator:-1  from:27 to:28 operator:7  from:27 to:29 operator:7  from:28 to:29 operator:6  from:29 to:14 operator:-1  from:30 to:31 operator:7  from:30 to:32 operator:7  from:31 to:32 operator:6  from:32 to:14 operator:-1  from:14 to:5 operator:-1  from:33 to:34 operator:7  from:33 to:35 operator:7  from:34 to:35 operator:6  from:35 to:16 operator:-1  from:16 to:36 operator:-1  from:36 to:37 operator:7  from:36 to:38 operator:7  from:37 to:38 operator:6  from:38 to:17 operator:-1  from:17 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:6 operator:-1  from:6 to:7 operator:4  from:7 to:18 operator:-1  from:18 to:20 operator:11  from:18 to:39 operator:-1  from:39 to:40 operator:7  from:39 to:41 operator:7  from:40 to:41 operator:6  from:41 to:19 operator:-1  from:19 to:42 operator:-1  from:42 to:43 operator:7  from:42 to:44 operator:7  from:43 to:44 operator:6  from:44 to:20 operator:-1  from:20 to:8 operator:-1  from:8 to:2 operator:-1  ,0
1077,0.057246526,0.002982454,0.003448184,17.46830898,335.2943162,290.0077554,3,2.38E-07,6.26E-07,6.56E-07,0.040886295,0:1 1:1 2:2 3:1 4:1 5:1 6:1 7:1 8:1 9:1 10:1 11:1 12:1 13:1 14:1 ,from:0 to:1 operator:6  from:0 to:3 operator:-1  from:1 to:6 operator:-1  from:3 to:4 operator:9  from:4 to:9 operator:-1  from:6 to:7 operator:9  from:7 to:12 operator:-1  from:9 to:10 operator:-1  from:10 to:11 operator:-1  from:11 to:5 operator:-1  from:5 to:2 operator:-1  from:12 to:13 operator:-1  from:13 to:14 operator:-1  from:14 to:8 operator:-1  from:8 to:2 operator:-1  ,0
1078,0.365499133,0.465011505,0.187192746,2.7359846,2.150484425,5.342087362,5,229376,98304,196608,0.009105047,0:1 1:14 2:96 3:1 4:4 5:14 6:1 7:4 8:4 9:14 10:30 11:92 12:1 13:2 14:4 15:1 16:1 17:4 18:4 19:5 20:10 21:1 22:1 23:4 24:14 25:15 26:30 27:14 28:14 29:30 30:30 31:31 32:62 33:1 34:1 35:2 36:2 37:2 38:3 39:1 40:1 41:2 42:1 43:1 44:2 45:4 46:4 47:5 48:5 49:5 50:6 51:1 52:1 53:2 54:1 55:1 56:2 57:14 58:14 59:15 60:15 61:15 62:16 63:14 64:14 65:15 66:14 67:14 68:15 69:30 70:30 71:31 72:31 73:31 74:32 ,from:0 to:3 operator:-1  from:0 to:6 operator:-1  from:3 to:12 operator:-1  from:3 to:15 operator:-1  from:6 to:21 operator:-1  from:12 to:14 operator:11  from:12 to:33 operator:-1  from:15 to:16 operator:-1  from:15 to:39 operator:-1  from:16 to:42 operator:-1  from:21 to:22 operator:-1  from:21 to:51 operator:-1  from:22 to:54 operator:-1  from:33 to:34 operator:8  from:33 to:35 operator:10  from:34 to:35 operator:6  from:35 to:13 operator:-1  from:13 to:36 operator:-1  from:36 to:37 operator:8  from:36 to:38 operator:10  from:37 to:38 operator:6  from:38 to:14 operator:-1  from:14 to:4 operator:-1  from:4 to:18 operator:-1  from:18 to:20 operator:11  from:18 to:45 operator:-1  from:39 to:40 operator:8  from:39 to:41 operator:10  from:40 to:41 operator:6  from:41 to:17 operator:-1  from:42 to:43 operator:8  from:42 to:44 operator:10  from:43 to:44 operator:6  from:44 to:17 operator:-1  from:17 to:5 operator:-1  from:45 to:46 operator:8  from:45 to:47 operator:10  from:46 to:47 operator:6  from:47 to:19 operator:-1  from:19 to:48 operator:-1  from:48 to:49 operator:8  from:48 to:50 operator:10  from:49 to:50 operator:6  from:50 to:20 operator:-1  from:20 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:9 operator:-1  from:9 to:24 operator:-1  from:9 to:27 operator:-1  from:24 to:26 operator:11  from:24 to:57 operator:-1  from:27 to:28 operator:-1  from:27 to:63 operator:-1  from:28 to:66 operator:-1  from:51 to:52 operator:8  from:51 to:53 operator:10  from:52 to:53 operator:6  from:53 to:23 operator:-1  from:54 to:55 operator:8  from:54 to:56 operator:10  from:55 to:56 operator:6  from:56 to:23 operator:-1  from:23 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:2 operator:-1  from:57 to:58 operator:8  from:57 to:59 operator:10  from:58 to:59 operator:6  from:59 to:25 operator:-1  from:25 to:60 operator:-1  from:60 to:61 operator:8  from:60 to:62 operator:10  from:61 to:62 operator:6  from:62 to:26 operator:-1  from:26 to:10 operator:-1  from:10 to:30 operator:-1  from:30 to:32 operator:11  from:30 to:69 operator:-1  from:63 to:64 operator:8  from:63 to:65 operator:10  from:64 to:65 operator:6  from:65 to:29 operator:-1  from:66 to:67 operator:8  from:66 to:68 operator:10  from:67 to:68 operator:6  from:68 to:29 operator:-1  from:29 to:11 operator:-1  from:69 to:70 operator:8  from:69 to:71 operator:10  from:70 to:71 operator:6  from:71 to:31 operator:-1  from:31 to:72 operator:-1  from:72 to:73 operator:8  from:72 to:74 operator:10  from:73 to:74 operator:6  from:74 to:32 operator:-1  from:32 to:11 operator:-1  from:11 to:2 operator:-1  ,0
1079,0.310017487,0.105263135,0.076329404,3.225624495,9.500002031,13.10111115,6,0,234881020,234881020,0.011235529,0:1 1:9 2:26 3:1 4:3 5:9 6:9 7:11 8:25 9:1 10:2 11:3 12:1 13:1 14:4 15:3 16:2 17:5 18:9 19:2 20:11 21:9 22:9 23:12 24:11 25:2 26:13 27:1 28:1 29:2 30:2 31:1 32:2 33:1 34:1 35:2 36:1 37:1 38:2 39:3 40:1 41:2 42:2 43:1 44:2 45:9 46:1 47:2 48:2 49:1 50:2 51:9 52:1 53:2 54:9 55:9 56:10 57:11 58:1 59:2 60:2 61:1 62:2 ,from:0 to:2 operator:8  from:0 to:3 operator:-1  from:3 to:9 operator:-1  from:3 to:12 operator:-1  from:9 to:11 operator:11  from:9 to:27 operator:-1  from:12 to:13 operator:-1  from:12 to:33 operator:-1  from:13 to:36 operator:-1  from:27 to:28 operator:1  from:27 to:29 operator:1  from:28 to:29 operator:6  from:29 to:10 operator:-1  from:10 to:30 operator:-1  from:30 to:31 operator:1  from:30 to:32 operator:1  from:31 to:32 operator:6  from:32 to:11 operator:-1  from:11 to:4 operator:-1  from:4 to:15 operator:-1  from:15 to:17 operator:11  from:15 to:39 operator:-1  from:33 to:34 operator:1  from:33 to:35 operator:1  from:34 to:35 operator:6  from:35 to:14 operator:-1  from:36 to:37 operator:-1  from:36 to:38 operator:3  from:37 to:38 operator:-1  from:38 to:14 operator:-1  from:14 to:5 operator:-1  from:39 to:40 operator:1  from:39 to:41 operator:1  from:40 to:41 operator:6  from:41 to:16 operator:-1  from:16 to:42 operator:-1  from:42 to:43 operator:1  from:42 to:44 operator:1  from:43 to:44 operator:6  from:44 to:17 operator:-1  from:17 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:6 operator:-1  from:6 to:18 operator:-1  from:6 to:21 operator:-1  from:18 to:20 operator:11  from:18 to:45 operator:-1  from:21 to:22 operator:-1  from:21 to:51 operator:-1  from:22 to:54 operator:-1  from:45 to:46 operator:1  from:45 to:47 operator:1  from:46 to:47 operator:6  from:47 to:19 operator:-1  from:19 to:48 operator:-1  from:48 to:49 operator:1  from:48 to:50 operator:1  from:49 to:50 operator:6  from:50 to:20 operator:-1  from:20 to:7 operator:-1  from:7 to:24 operator:-1  from:24 to:26 operator:11  from:24 to:57 operator:-1  from:51 to:52 operator:1  from:51 to:53 operator:1  from:52 to:53 operator:6  from:53 to:23 operator:-1  from:54 to:55 operator:-1  from:54 to:56 operator:3  from:55 to:56 operator:-1  from:56 to:23 operator:-1  from:23 to:8 operator:-1  from:57 to:58 operator:1  from:57 to:59 operator:1  from:58 to:59 operator:6  from:59 to:25 operator:-1  from:25 to:60 operator:-1  from:60 to:61 operator:1  from:60 to:62 operator:1  from:61 to:62 operator:6  from:62 to:26 operator:-1  from:26 to:8 operator:-1  from:8 to:2 operator:-1  ,0
1080,0.437433111,0.147923879,0.144558618,2.286063802,6.76023374,6.917609029,6,23622320000,17179870000,23622320000,0.009885107,0:1 1:10 2:29 3:1 4:3 5:10 6:1 7:1 8:1 9:10 10:12 11:28 12:1 13:2 14:3 15:1 16:1 17:4 18:3 19:3 20:6 21:10 22:2 23:12 24:10 25:10 26:13 27:12 28:12 29:15 30:1 31:1 32:2 33:2 34:1 35:2 36:1 37:1 38:2 39:1 40:1 41:2 42:3 43:1 44:2 45:3 46:3 47:4 48:10 49:1 50:2 51:2 52:1 53:2 54:10 55:1 56:2 57:10 58:10 59:11 60:12 61:1 62:2 63:12 64:12 65:13 ,from:0 to:3 operator:-1  from:0 to:6 operator:-1  from:3 to:12 operator:-1  from:3 to:15 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:2 operator:-1  from:12 to:14 operator:11  from:12 to:30 operator:-1  from:15 to:16 operator:-1  from:15 to:36 operator:-1  from:16 to:39 operator:-1  from:30 to:31 operator:6  from:30 to:32 operator:7  from:31 to:32 operator:6  from:32 to:13 operator:-1  from:13 to:33 operator:-1  from:33 to:34 operator:6  from:33 to:35 operator:7  from:34 to:35 operator:6  from:35 to:14 operator:-1  from:14 to:4 operator:-1  from:4 to:18 operator:-1  from:18 to:19 operator:-1  from:18 to:42 operator:-1  from:19 to:45 operator:-1  from:36 to:37 operator:6  from:36 to:38 operator:7  from:37 to:38 operator:6  from:38 to:17 operator:-1  from:39 to:40 operator:9  from:39 to:41 operator:3  from:40 to:41 operator:-1  from:41 to:17 operator:-1  from:17 to:5 operator:-1  from:42 to:43 operator:6  from:42 to:44 operator:7  from:43 to:44 operator:6  from:44 to:20 operator:-1  from:45 to:46 operator:9  from:45 to:47 operator:3  from:46 to:47 operator:-1  from:47 to:20 operator:-1  from:20 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:9 operator:-1  from:9 to:21 operator:-1  from:9 to:24 operator:-1  from:21 to:23 operator:11  from:21 to:48 operator:-1  from:24 to:25 operator:-1  from:24 to:54 operator:-1  from:25 to:57 operator:-1  from:48 to:49 operator:6  from:48 to:50 operator:7  from:49 to:50 operator:6  from:50 to:22 operator:-1  from:22 to:51 operator:-1  from:51 to:52 operator:6  from:51 to:53 operator:7  from:52 to:53 operator:6  from:53 to:23 operator:-1  from:23 to:10 operator:-1  from:10 to:27 operator:-1  from:27 to:28 operator:-1  from:27 to:60 operator:-1  from:28 to:63 operator:-1  from:54 to:55 operator:6  from:54 to:56 operator:7  from:55 to:56 operator:6  from:56 to:26 operator:-1  from:57 to:58 operator:9  from:57 to:59 operator:3  from:58 to:59 operator:-1  from:59 to:26 operator:-1  from:26 to:11 operator:-1  from:60 to:61 operator:6  from:60 to:62 operator:7  from:61 to:62 operator:6  from:62 to:29 operator:-1  from:63 to:64 operator:9  from:63 to:65 operator:3  from:64 to:65 operator:-1  from:65 to:29 operator:-1  from:29 to:11 operator:-1  from:11 to:2 operator:-1  ,0
1081,0.524030879,0.49863398,0.332752357,1.908284492,2.00547905,3.005237914,5,9.62073E+11,1.78671E+12,1.51183E+12,0.008087141,0:1 1:14 2:106 3:1 4:4 5:14 6:1 7:4 8:14 9:14 10:30 11:92 12:1 13:2 14:4 15:1 16:1 17:4 18:4 19:5 20:10 21:1 22:2 23:4 24:1 25:1 26:4 27:4 28:5 29:10 30:14 31:15 32:30 33:14 34:14 35:30 36:30 37:31 38:62 39:1 40:1 41:2 42:2 43:2 44:3 45:1 46:1 47:2 48:1 49:1 50:2 51:4 52:4 53:5 54:5 55:5 56:6 57:1 58:1 59:2 60:2 61:2 62:3 63:1 64:1 65:2 66:1 67:1 68:2 69:4 70:4 71:5 72:5 73:5 74:6 75:14 76:14 77:15 78:15 79:15 80:16 81:14 82:14 83:15 84:14 85:14 86:15 87:30 88:30 89:31 90:31 91:31 92:32 ,from:0 to:3 operator:-1  from:0 to:6 operator:-1  from:3 to:12 operator:-1  from:3 to:15 operator:-1  from:6 to:21 operator:-1  from:6 to:24 operator:-1  from:12 to:14 operator:11  from:12 to:39 operator:-1  from:15 to:16 operator:-1  from:15 to:45 operator:-1  from:16 to:48 operator:-1  from:21 to:23 operator:11  from:21 to:57 operator:-1  from:24 to:25 operator:-1  from:24 to:63 operator:-1  from:25 to:66 operator:-1  from:39 to:40 operator:2  from:39 to:41 operator:10  from:40 to:41 operator:6  from:41 to:13 operator:-1  from:13 to:42 operator:-1  from:42 to:43 operator:2  from:42 to:44 operator:10  from:43 to:44 operator:6  from:44 to:14 operator:-1  from:14 to:4 operator:-1  from:4 to:18 operator:-1  from:18 to:20 operator:11  from:18 to:51 operator:-1  from:45 to:46 operator:2  from:45 to:47 operator:10  from:46 to:47 operator:6  from:47 to:17 operator:-1  from:48 to:49 operator:2  from:48 to:50 operator:10  from:49 to:50 operator:6  from:50 to:17 operator:-1  from:17 to:5 operator:-1  from:51 to:52 operator:2  from:51 to:53 operator:10  from:52 to:53 operator:6  from:53 to:19 operator:-1  from:19 to:54 operator:-1  from:54 to:55 operator:2  from:54 to:56 operator:10  from:55 to:56 operator:6  from:56 to:20 operator:-1  from:20 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:9 operator:-1  from:9 to:30 operator:-1  from:9 to:33 operator:-1  from:30 to:32 operator:11  from:30 to:75 operator:-1  from:33 to:34 operator:-1  from:33 to:81 operator:-1  from:34 to:84 operator:-1  from:57 to:58 operator:2  from:57 to:59 operator:10  from:58 to:59 operator:6  from:59 to:22 operator:-1  from:22 to:60 operator:-1  from:60 to:61 operator:2  from:60 to:62 operator:10  from:61 to:62 operator:6  from:62 to:23 operator:-1  from:23 to:7 operator:-1  from:7 to:27 operator:-1  from:27 to:29 operator:11  from:27 to:69 operator:-1  from:63 to:64 operator:2  from:63 to:65 operator:10  from:64 to:65 operator:6  from:65 to:26 operator:-1  from:66 to:67 operator:2  from:66 to:68 operator:10  from:67 to:68 operator:6  from:68 to:26 operator:-1  from:26 to:8 operator:-1  from:69 to:70 operator:2  from:69 to:71 operator:10  from:70 to:71 operator:6  from:71 to:28 operator:-1  from:28 to:72 operator:-1  from:72 to:73 operator:2  from:72 to:74 operator:10  from:73 to:74 operator:6  from:74 to:29 operator:-1  from:29 to:8 operator:-1  from:8 to:2 operator:-1  from:75 to:76 operator:2  from:75 to:77 operator:10  from:76 to:77 operator:6  from:77 to:31 operator:-1  from:31 to:78 operator:-1  from:78 to:79 operator:2  from:78 to:80 operator:10  from:79 to:80 operator:6  from:80 to:32 operator:-1  from:32 to:10 operator:-1  from:10 to:36 operator:-1  from:36 to:38 operator:11  from:36 to:87 operator:-1  from:81 to:82 operator:2  from:81 to:83 operator:10  from:82 to:83 operator:6  from:83 to:35 operator:-1  from:84 to:85 operator:2  from:84 to:86 operator:10  from:85 to:86 operator:6  from:86 to:35 operator:-1  from:35 to:11 operator:-1  from:87 to:88 operator:2  from:87 to:89 operator:10  from:88 to:89 operator:6  from:89 to:37 operator:-1  from:37 to:90 operator:-1  from:90 to:91 operator:2  from:90 to:92 operator:10  from:91 to:92 operator:6  from:92 to:38 operator:-1  from:38 to:11 operator:-1  from:11 to:2 operator:-1  ,0
1082,0.198818631,0.03839181,0.037933187,5.029709727,26.04722211,26.36214062,6,2,3.5,3.5,0.0141062,0:1 1:13 2:5 3:1 4:4 5:13 6:1 7:4 8:4 9:1 10:2 11:4 12:1 13:1 14:3 15:4 16:5 17:10 18:1 19:2 20:4 21:1 22:1 23:2 24:2 25:2 26:3 27:1 28:1 29:2 30:1 31:1 32:1 33:4 34:4 35:5 36:5 37:5 38:6 39:1 40:1 41:2 42:2 43:2 44:3 ,from:0 to:3 operator:-1  from:0 to:6 operator:-1  from:3 to:9 operator:-1  from:3 to:12 operator:-1  from:6 to:18 operator:-1  from:9 to:11 operator:11  from:9 to:21 operator:-1  from:12 to:13 operator:-1  from:12 to:27 operator:-1  from:13 to:30 operator:-1  from:18 to:20 operator:11  from:18 to:39 operator:-1  from:21 to:22 operator:8  from:21 to:23 operator:10  from:22 to:23 operator:6  from:23 to:10 operator:-1  from:10 to:24 operator:-1  from:24 to:25 operator:8  from:24 to:26 operator:10  from:25 to:26 operator:6  from:26 to:11 operator:-1  from:11 to:4 operator:-1  from:4 to:15 operator:-1  from:15 to:17 operator:11  from:15 to:33 operator:-1  from:27 to:28 operator:8  from:27 to:29 operator:10  from:28 to:29 operator:6  from:29 to:14 operator:-1  from:30 to:31 operator:-1  from:31 to:32 operator:-1  from:32 to:14 operator:-1  from:14 to:5 operator:-1  from:33 to:34 operator:8  from:33 to:35 operator:10  from:34 to:35 operator:6  from:35 to:16 operator:-1  from:16 to:36 operator:-1  from:36 to:37 operator:8  from:36 to:38 operator:10  from:37 to:38 operator:6  from:38 to:17 operator:-1  from:17 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:7  from:39 to:40 operator:8  from:39 to:41 operator:10  from:40 to:41 operator:6  from:41 to:19 operator:-1  from:19 to:42 operator:-1  from:42 to:43 operator:8  from:42 to:44 operator:10  from:43 to:44 operator:6  from:44 to:20 operator:-1  from:20 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:2 operator:-1  ,0
1083,0.502394274,0.131335912,0.128907818,1.990468546,7.614063684,7.757481376,4,1.13E+16,1.35E+16,1.80E+16,0.340615143,0:1 1:8 2:23 3:1 4:3 5:8 6:1 7:1 8:1 9:8 10:10 11:22 12:1 13:2 14:3 15:1 16:2 17:3 18:3 19:2 20:5 21:8 22:2 23:10 24:8 25:2 26:10 27:10 28:2 29:12 30:1 31:1 32:2 33:2 34:1 35:2 36:1 37:1 38:2 39:2 40:1 41:2 42:3 43:1 44:2 45:2 46:1 47:2 48:8 49:1 50:2 51:2 52:1 53:2 54:8 55:1 56:2 57:2 58:1 59:2 60:10 61:1 62:2 63:2 64:1 65:2 ,from:0 to:3 operator:-1  from:0 to:6 operator:-1  from:3 to:12 operator:-1  from:3 to:15 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:2 operator:-1  from:12 to:14 operator:11  from:12 to:30 operator:-1  from:15 to:17 operator:11  from:15 to:36 operator:-1  from:30 to:31 operator:6  from:30 to:32 operator:7  from:31 to:32 operator:6  from:32 to:13 operator:-1  from:13 to:33 operator:-1  from:33 to:34 operator:6  from:33 to:35 operator:7  from:34 to:35 operator:6  from:35 to:14 operator:-1  from:14 to:4 operator:-1  from:4 to:18 operator:-1  from:18 to:20 operator:11  from:18 to:42 operator:-1  from:36 to:37 operator:6  from:36 to:38 operator:7  from:37 to:38 operator:6  from:38 to:16 operator:-1  from:16 to:39 operator:-1  from:39 to:40 operator:6  from:39 to:41 operator:7  from:40 to:41 operator:6  from:41 to:17 operator:-1  from:17 to:5 operator:-1  from:42 to:43 operator:6  from:42 to:44 operator:7  from:43 to:44 operator:6  from:44 to:19 operator:-1  from:19 to:45 operator:-1  from:45 to:46 operator:6  from:45 to:47 operator:7  from:46 to:47 operator:6  from:47 to:20 operator:-1  from:20 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:9 operator:-1  from:9 to:21 operator:-1  from:9 to:24 operator:-1  from:21 to:23 operator:11  from:21 to:48 operator:-1  from:24 to:26 operator:11  from:24 to:54 operator:-1  from:48 to:49 operator:6  from:48 to:50 operator:7  from:49 to:50 operator:6  from:50 to:22 operator:-1  from:22 to:51 operator:-1  from:51 to:52 operator:6  from:51 to:53 operator:7  from:52 to:53 operator:6  from:53 to:23 operator:-1  from:23 to:10 operator:-1  from:10 to:27 operator:-1  from:27 to:29 operator:11  from:27 to:60 operator:-1  from:54 to:55 operator:6  from:54 to:56 operator:7  from:55 to:56 operator:6  from:56 to:25 operator:-1  from:25 to:57 operator:-1  from:57 to:58 operator:6  from:57 to:59 operator:7  from:58 to:59 operator:6  from:59 to:26 operator:-1  from:26 to:11 operator:-1  from:60 to:61 operator:6  from:60 to:62 operator:7  from:61 to:62 operator:6  from:62 to:28 operator:-1  from:28 to:63 operator:-1  from:63 to:64 operator:6  from:63 to:65 operator:7  from:64 to:65 operator:6  from:65 to:29 operator:-1  from:29 to:11 operator:-1  from:11 to:2 operator:-1  ,0
1084,0.088181019,0.013186656,0.009333189,11.34030898,75.83423763,107.1445181,4,3.81E-06,5.96E-08,3.81E-06,0.022911233,0:1 1:1 2:6 3:1 4:5 5:5 6:1 7:2 8:5 9:1 10:1 11:2 12:2 13:2 14:4 ,from:0 to:1 operator:11  from:0 to:3 operator:-1  from:1 to:2 operator:7  from:3 to:6 operator:-1  from:6 to:8 operator:11  from:6 to:9 operator:-1  from:9 to:10 operator:-1  from:9 to:11 operator:10  from:10 to:11 operator:-1  from:11 to:7 operator:-1  from:7 to:12 operator:-1  from:12 to:13 operator:-1  from:12 to:14 operator:10  from:13 to:14 operator:-1  from:14 to:8 operator:-1  from:8 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:2 operator:-1  ,0
1085,0.21962274,0.044963259,0.041536804,4.553262571,22.24038063,24.07503459,7,0.1875,0.25,0.25,0.01452273,0:1 1:14 2:5 3:1 4:4 5:14 6:1 7:1 8:4 9:1 10:2 11:4 12:1 13:1 14:4 15:4 16:4 17:10 18:1 19:2 20:4 21:1 22:1 23:2 24:2 25:2 26:3 27:1 28:1 29:2 30:1 31:1 32:2 33:4 34:4 35:5 36:4 37:4 38:5 39:1 40:1 41:2 42:2 43:2 44:3 ,from:0 to:3 operator:-1  from:0 to:6 operator:-1  from:3 to:9 operator:-1  from:3 to:12 operator:-1  from:6 to:7 operator:4  from:7 to:18 operator:-1  from:9 to:11 operator:11  from:9 to:21 operator:-1  from:12 to:13 operator:-1  from:12 to:27 operator:-1  from:13 to:30 operator:-1  from:18 to:20 operator:11  from:18 to:39 operator:-1  from:21 to:22 operator:8  from:21 to:23 operator:10  from:22 to:23 operator:6  from:23 to:10 operator:-1  from:10 to:24 operator:-1  from:24 to:25 operator:8  from:24 to:26 operator:10  from:25 to:26 operator:6  from:26 to:11 operator:-1  from:11 to:4 operator:-1  from:4 to:15 operator:-1  from:15 to:16 operator:-1  from:15 to:33 operator:-1  from:16 to:36 operator:-1  from:27 to:28 operator:8  from:27 to:29 operator:10  from:28 to:29 operator:6  from:29 to:14 operator:-1  from:30 to:31 operator:8  from:30 to:32 operator:10  from:31 to:32 operator:6  from:32 to:14 operator:-1  from:14 to:5 operator:-1  from:33 to:34 operator:8  from:33 to:35 operator:10  from:34 to:35 operator:6  from:35 to:17 operator:-1  from:36 to:37 operator:8  from:36 to:38 operator:10  from:37 to:38 operator:6  from:38 to:17 operator:-1  from:17 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:7  from:39 to:40 operator:8  from:39 to:41 operator:10  from:40 to:41 operator:6  from:41 to:19 operator:-1  from:19 to:42 operator:-1  from:42 to:43 operator:8  from:42 to:44 operator:10  from:43 to:44 operator:6  from:44 to:20 operator:-1  from:20 to:8 operator:-1  from:8 to:2 operator:-1  ,0
1086,0.08437419,0.002635461,0.007281584,11.85196559,379.4402173,137.3327612,3,1.79E-07,1.19E-07,1.19E-07,0.030269764,0:1 1:1 2:2 3:1 4:1 5:1 6:1 7:1 8:1 9:1 10:1 11:1 12:1 13:1 14:1 ,from:0 to:1 operator:-1  from:0 to:3 operator:-1  from:1 to:6 operator:-1  from:3 to:4 operator:9  from:4 to:9 operator:-1  from:6 to:7 operator:9  from:7 to:12 operator:-1  from:9 to:10 operator:-1  from:10 to:11 operator:11  from:11 to:5 operator:-1  from:5 to:2 operator:-1  from:12 to:13 operator:-1  from:13 to:14 operator:11  from:14 to:8 operator:-1  from:8 to:2 operator:-1  ,0
